8043	100050	0	26,2900	33,3100	5,3000	15,8000	13	58,3000	4,3000	0	0	8,1300	12,7300	1,2600	26,9200	3,3000	0,0050	62308,3000	55	0,9700	23,7000	0	993,768283907324	34,2766255512833000	4,0582509227097000	605,951080537148	460,372901404561	203,239046621717	1,8731141090393000	134,860295567661	1,5608111843466700	179,514593265439	1599,719364444472	0,6212141366760449554971599047	0,3787858633239550445028400953	0	993,768283907324	34,2766255512833000	4,0582509227097000	605,951080537148	460,372901404561	203,239046621717	1,8731141090393000	134,860295567661	1,5608111843466700	179,514593265439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3043	0	0	0	8	0	3043	0	0	0	8	0	3043	0	0	0	8	0	5,9880239520958100	6,5213815789473700	31,9565217391304000	5,6981664315937900	3,8022003595701500	34,9781386633354000	120,000000000000032400	79,300000000000019200	734,9999999999992000	201,999999999999855500	232,010265940970553000	1679,999999999999262000	44,4659272701735800	44,4785054544993400	88,9444327246729200	6,7323201336633518595451653600	7,3319727600425273458323100400	35,928636295935087019350872460	6,4064340589280476121221356200	4,2748042155036770230051174100	39,325832535927309140144399120	5,9880239520958100	6,5213815789473700	31,9565217391304000	5,6981664315937900	3,8022003595701500	34,9781386633354000	120,000000000000032400	79,300000000000019200	734,9999999999992000	201,999999999999855500	232,010265940970553000	1679,999999999999262000	44,4659272701735800	44,4785054544993400	88,9444327246729200	6,7323201336633518595451653600	7,3319727600425273458323100400	35,928636295935087019350872460	6,4064340589280476121221356200	4,2748042155036770230051174100	39,325832535927309140144399120	5,9880239520958100	6,5213815789473700	31,9565217391304000	5,6981664315937900	3,8022003595701500	34,9781386633354000	120,000000000000032400	79,300000000000019200	734,9999999999992000	201,999999999999855500	232,010265940970553000	1679,999999999999262000	44,4659272701735800	44,4785054544993400	88,9444327246729200	6,7323201336633518595451653600	7,3319727600425273458323100400	35,928636295935087019350872460	6,4064340589280476121221356200	4,2748042155036770230051174100	39,325832535927309140144399120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16,4984317059375	452,949061322750	968,466333278125	1198,73027704375	2167,196610321875	43,144975000284828292737979462	56,855024999715171707262020541	100	1252,45439000	1393,08566100	1695,00964700	2619,61364070	57,324950968536668591109383280	80,93198711631602972126437504	0,025609674000	0	303,97899670	901,91880820	1367,94567490	19,068012883683970278735624960	42,675049031463331408890616720
8431	302030	0	9,0100	19,9600	3,9000	9	5,3200	108	2	0	0	7,8900	11,4400	1,1500	22,5400	2,9000	0,0070	37263,5000	101	0,8200	120,3000	0	670,354781268800	0	68,5340440130409000	2,8523203500345600	6,9026942219073800	6,7025937516023100	0	71,9480338493106000	36,5045666077557000	30,2494029216029000	673,2071016188345600	0,9957630863620189124934943691	0,0042369136379810875065056309	0	670,354781268800	0	68,5340440130409000	2,8523203500345600	6,9026942219073800	6,7025937516023100	0	71,9480338493106000	36,5045666077557000	30,2494029216029000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22,96416431615625	91,87861159253125	88,081588506875	713,99818546375	802,079773970625	12,502773233350136485045775052	87,49722676664986351495422495	100	323,88992580	535,07473410	858,07538560	894,10028931	93,87103180089170769914236969	98,28583446737056597381355151	0	0	13,68348917	34,93576204	570,01049614	1,7141655326294340261864484900	6,1289681991082923008576303100
8556	303260	0	9,6200	27,6500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98,4615902489745000	31,971508713125	0	633,102801442234	178,726782858736	0,8413548484152430	0	0	0	0,0603665441274643	731,5643916912085000	0,1345904630778351100766797851	0,8654095369221648899233202149	0	98,4615902489745000	31,971508713125	0	633,102801442234	178,726782858736	0,8413548484152430	0	0	0	0,0603665441274643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28,160280260000	210,3010776044375	557,455991969250	175,685319373875	733,141311343125	75,885906148950712862713648997	24,114093851049287137286351005	100	941,52268160	832,84038460	509,21172390	943,91403090	99,79572934743988125022254692	76,794489818268052727503784930	0	0	0,422046821000	1,396688547000	1,818735368000	23,205510181731947272496215070	0,2042706525601187497774530800
8649	304170	0	1,1300	4,6900	0	0	0	0	0	0	0	1,1600	4,4700	1,1700	4,0500	3,5000	0,0580	808,6000	504	2,0400	12,9000	0	102,842054237629	0	0	7,1126577461467000	0,1289956121760250	1,0999988368913200	0	0,0582234375178813	0	0	109,9547119837757000	0,9353128427347778979620432915	0,0646871572652221020379567085	0	102,842054237629	0	0	7,1126577461467000	0,1289956121760250	1,0999988368913200	0	0,0582234375178813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19,07424757071875	2,05566697859375	5,968473724750	103,2693647465625	109,2378384713125	5,4609949154286627734872908084	94,53900508457133722651270919	100	8,291396263000	11,63859630	108,48806300	111,286875633000	10,866360931823653511264146700	97,99657992766919970577933452	0	0	2,110880461000	95,46806409	103,03842044	2,0034200723308002942206654800	89,13363906817634648873585330
8731	400640	0	2,0400	6,3200	1,5000	4,6000	1,3500	136,9000	1,1000	0	0	1,7300	5,2800	1,1300	3,0700	1,8000	0,0010	35489,8000	134	0,8000	4,2000	0	138,539369765669	0	0,2086217254400250	20,3601400264191000	2,5422222848762400	8,9384098589128100	0	3,6456780814510900	2,1536920159032500	23,2446369312265000	158,8995097920881000	0,8718678235504986500162833748	0,1281321764495013499837166252	0	138,539369765669	0	0,2086217254400250	20,3601400264191000	2,5422222848762400	8,9384098589128100	0	3,6456780814510900	2,1536920159032500	23,2446369312265000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,933644051750	25,940784267750	29,0754018820625	144,587075203125	173,6624770851875	16,129655151694838323453810589	83,87034484830516167654618941	100	50,17275140	56,90100645	170,78506160	199,69100653	28,504383814658056232406157190	94,75573222663133049656202439	0	0	8,342758465000	138,53936980	149,44919735	5,2442677733686695034379756100	71,495616185341943767593842810
8861	401930	0	1,4300	7,7500	2,3000	7,2000	1,3700	86	1	0	0	1,7200	6,4000	1,3800	2,4100	1,4000	0,0010	27925,2000	85	0,6100	12,2000	0	11,8098551584955000	0	17,5574988325875000	66,4151204310941000	0,4065431958174000	9,0465522833168500	0	17,1314211816472000	0,5926330245885190	0,3184510962635860	78,2249755895896000	0,1509729478275118666328293433	0,8490270521724881333671706567	0	11,8098551584955000	0	17,5574988325875000	66,4151204310941000	0,4065431958174000	9,0465522833168500	0	17,1314211816472000	0,5926330245885190	0,3184510962635860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20,157398120375	66,1510308688125	45,59590640153125	11,49584627865625	57,0917526801875	80,26032885383301471830727152	16,614671146166985281692728472	100	123,25614850	101,55355820	48,05618640	123,21937237	100	59,314693507857455966299404270	0	0	0	0	0	0	0
8978	403090	0	2,5700	7,4600	1,9000	6,4000	2,0400	203,7000	1,5000	0	0	2,1900	5,7000	1,0900	4,6100	2,1000	0,1030	517,5000	207	0,9000	116,1000	0	194,069943751467	23,4011901936548000	11,4815717562594000	1,2102588004925600	1,1390654731614900	14,1061544814092000	0,1658517569303510	6,3488730644040200	0,8221674946739390	1,2202251796336700	195,2802025519595600	0,9938024500964426333287261068	0,0061975499035573666712738932	0	194,069943751467	23,4011901936548000	11,4815717562594000	1,2102588004925600	1,1390654731614900	14,1061544814092000	0,1658517569303510	6,3488730644040200	0,8221674946739390	1,2202251796336700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19,886155931875	24,12687185471875	18,984732312875	210,820109913375	229,804842226250	9,399019282364949885927450769	90,60098071763505011407254923	100	160,40996420	142,78859000	244,55131900	253,95532532	94,47657672451562111893446041	99,55674277637013014979766329	0	0	1,014133766000	8,347908538000	93,531482647000	0,4432572236298698502023367100	5,5234232754843788810655395900
9073	404040	0	1,7300	8,8100	2,6000	9,2000	1,6900	318,5000	0,8000	0	0	1,4600	6,6600	1,5500	1,5700	1,1000	0,0440	413,1000	321	0,4700	29	0	110,203740152994	0	0,1730217486619940	27,8954686423873000	0,1230171594257440	4,4546223373827900	0	17,8356219835579000	0	0	138,0992087953813000	0,7980041385775103855254523893	0,2019958614224896144745476107	0	110,203740152994	0	0,1730217486619940	27,8954686423873000	0,1230171594257440	4,4546223373827900	0	17,8356219835579000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20,3790805715625	40,5185998683125	59,8978360949375	60,3664065781875	120,264242673125	55,857447303704325434053250603	44,142552696295674565946749397	100	160,09342580	147,26365380	128,39898250	160,81029076	100	97,52701777171564852960264540	0	0	0,426323323000	0	0,669428575000	2,472982228284351470397354600	0
9207	500390	0	5,1900	9,2400	3,8000	10,4000	5,4700	2,4000	1,9000	0	0	5,6000	11,2800	1,3400	11,7400	2,1000	0,0130	10452,3000	0	0,6500	22,9000	0	0	0	0	8,4826083060865300	497,509739616805	0	0	0	0	2,8204403273907300	8,4826083060865300	0	1	0	0	0	0	8,4826083060865300	497,509739616805	0	0	0	0	2,8204403273907300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,57233183690625	60,762262223250	430,36388496065625	17,7052485426875	448,06913350334375	94,1647404678805521937913798	5,8352595321194478062086202053	100	496,75786990	506,69267550	500,46698740	509,097263134000	100	98,30478842473595924848918597	0	0	4,181074947000	0	12,059518393000	1,6952115752640407515108140300	0
9252	500830	0	113,6000	39,6100	13,5000	40	110,4800	23,8000	11	0	0	121,9800	67,9500	1,7400	1525,6100	12,5000	0,0540	326992	-27	2,2500	430,3000	0	57,4058869890868000	13,4869555793702000	0	1939,523492512350	9005,153276514700	1,8058365449747600	13,3078106902539000	18,8564454056322000	0,0597720406949520	63,6432881668502000	1996,9293795014368000	0,0287470791798451259135448052	0,9712529208201548740864551948	0	57,4058869890868000	13,4869555793702000	0	1939,523492512350	9005,153276514700	1,8058365449747600	13,3078106902539000	18,8564454056322000	0,0597720406949520	63,6432881668502000	0	0	22,316473144716414233333333333	0	13,808198841497168333333333333	0	8,448091000958556774193548387	42,878228738936657096774193548	43,407450987616862483870967742	42,878228738936657096774193548	0,5292222486802053870967741935	47,047867247930543035196466113	29,32339567437204246212048919	20,402930626084511276876593084	0	0	96,77419354838709677419354839	96,77419354838709677419354839	96,77419354838709677419354839	32,7900	0	22,8000	0	30,213690702250	58,1392965433353000	64,6458859588959800	58,1392965433353000	26,0551919499777800	70,184869776026144417214493560	64,462116005985391560826304720	59,203394395747799365430058660	0	0	100	100	100	0,3847761312977970	0	1,3200	0	0	0	0	0	-19,2577135961645230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,52672470959375	2312,002001859375	8239,13481100	562,1813260625	8801,3161370625	92,48055429122827047633625834	7,5194457087717295236637416522	100	8408,06015500	10963,6110	7772,04925700	11113,13760100	99,50434836490761571242638462	69,935688156157115506591305460	0	0	1195,21956700	52,09575086	2705,24118500	30,064311843842884493408694540	0,4956516350923842875736153800
